"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.062200278E3,3.512777623E1,1.388327154E2,2.313526280E1,6.265973827E1,7.571515114E1,1.117479129E2,2.245154985E2,4.588109845E0,3.574043240E0,-1.000000000E0
3.063200278E3,3.512753915E1,1.388334971E2,2.309101865E1,6.261344071E1,7.571576672E1,1.100291143E2,2.245910507E2,4.594707635E0,3.565557289E0,-1.000000000E0
3.064200279E3,3.512732341E1,1.388342848E2,2.321859723E1,6.273898457E1,7.569778424E1,1.083434060E2,2.246668600E2,4.608696797E0,3.547456958E0,-1.000000000E0
3.065200278E3,3.512712811E1,1.388350835E2,2.346162393E1,6.297998354E1,7.574763719E1,1.065935746E2,2.247417102E2,4.607595377E0,3.548887413E0,-1.000000000E0
3.066200278E3,3.512695434E1,1.388358786E2,2.377095735E1,6.328732911E1,7.553539502E1,1.047972250E2,2.248173296E2,4.604087192E0,3.553437514E0,-1.000000000E0
3.067200278E3,3.512680046E1,1.388366885E2,2.358567881E1,6.310006034E1,7.551721839E1,1.030518319E2,2.248932636E2,4.620547314E0,3.532007863E0,-1.000000000E0
3.068200278E3,3.512666645E1,1.388375073E2,2.407935426E1,6.359175614E1,7.561963766E1,1.013263335E2,2.249688906E2,4.632443747E0,3.516390473E0,-1.000000000E0
3.069200278E3,3.512655391E1,1.388383274E2,2.419033851E1,6.370078976E1,7.562116196E1,9.961303313E1,2.250442023E2,4.646747587E0,3.497466783E0,-1.000000000E0
3.070200278E3,3.512645787E1,1.388391471E2,2.434344542E1,6.385197147E1,7.555690601E1,9.808481059E1,2.251202259E2,4.691699634E0,3.436930545E0,-1.000000000E0
3.071200279E3,3.512637985E1,1.388399776E2,2.442700683E1,6.393361118E1,7.559061672E1,9.685080620E1,2.251961142E2,4.719703024E0,3.398373199E0,-1.000000000E0
3.072200278E3,3.512630771E1,1.388408074E2,2.454492560E1,6.404961859E1,7.556379470E1,9.608835063E1,2.252715364E2,4.716500414E0,3.402816610E0,-1.000000000E0
3.073200279E3,3.512624228E1,1.388416328E2,2.428073958E1,6.378354065E1,7.545565792E1,9.567070560E1,2.253477050E2,4.775760082E0,3.319134326E0,-1.000000000E0
3.074200279E3,3.512616345E1,1.388424648E2,2.420259608E1,6.370347133E1,7.549272479E1,9.570292089E1,2.254239340E2,4.743152158E0,3.365567506E0,-1.000000000E0
3.075200279E3,3.512609762E1,1.388432991E2,2.513395990E1,6.463292354E1,7.561667170E1,9.575449322E1,2.254996222E2,4.610506827E0,3.545104206E0,-1.000000000E0
3.076200278E3,3.512602951E1,1.388441272E2,2.549281394E1,6.498987630E1,7.553483016E1,9.575083253E1,2.255749402E2,4.608355951E0,3.547899725E0,-1.000000000E0
3.077200279E3,3.512596321E1,1.388449513E2,2.555581255E1,6.505098479E1,7.551467466E1,9.571009329E1,2.256505636E2,4.619149456E0,3.533835782E0,-1.000000000E0
3.078200280E3,3.512588974E1,1.388457780E2,2.584734979E1,6.534061606E1,7.550451839E1,9.577881937E1,2.257258337E2,4.636147464E0,3.511505905E0,-1.000000000E0
3.079200279E3,3.512582129E1,1.388466014E2,2.577542435E1,6.526679924E1,7.545913744E1,9.577145675E1,2.258021473E2,4.637762418E0,3.509372705E0,-1.000000000E0
3.080200279E3,3.512574934E1,1.388474359E2,2.559987353E1,6.508932787E1,7.555434192E1,9.582308223E1,2.258781179E2,4.654343220E0,3.487352323E0,-1.000000000E0
3.081200279E3,3.512567650E1,1.388482665E2,2.558308886E1,6.507062994E1,7.579853828E1,9.591306763E1,2.259542440E2,4.635441697E0,3.512437516E0,-1.000000000E0
3.082200278E3,3.512561176E1,1.388490998E2,2.647481672E1,6.596045066E1,7.580662592E1,9.586619994E1,2.260296147E2,4.605281105E0,3.551890057E0,-1.000000000E0
3.083200278E3,3.512554185E1,1.388499241E2,2.572934927E1,6.521308806E1,7.563403189E1,9.592615105E1,2.261054383E2,4.623720996E0,3.527852206E0,-1.000000000E0
3.084200278E3,3.512546879E1,1.388507530E2,2.661710487E1,6.609893395E1,7.555883584E1,9.596176778E1,2.261808065E2,4.637644272E0,3.509528834E0,-1.000000000E0
3.085200278E3,3.512539441E1,1.388515767E2,2.724985412E1,6.672978299E1,7.542220319E1,9.597468637E1,2.262564203E2,4.655790124E0,3.485420399E0,-1.000000000E0
3.086200278E3,3.512532540E1,1.388524039E2,2.656095267E1,6.603898193E1,7.536809108E1,9.595987152E1,2.263322091E2,4.668512043E0,3.468361621E0,-1.000000000E0
3.087200278E3,3.512527220E1,1.388532347E2,2.638774884E1,6.586389384E1,7.533990568E1,9.581774918E1,2.264073145E2,4.595945968E0,3.563960956E0,-1.000000000E0
3.088200278E3,3.512520674E1,1.388540566E2,2.626855399E1,6.574281605E1,7.529808711E1,9.577678710E1,2.264824734E2,4.594994483E0,3.565187615E0,-1.000000000E0
3.089200279E3,3.512513914E1,1.388548789E2,2.603971049E1,6.551208582E1,7.526245473E1,9.575742512E1,2.265578537E2,4.602302934E0,3.555748126E0,-1.000000000E0
3.090200274E3,3.512507193E1,1.388557036E2,2.591360284E1,6.538408669E1,7.524491530E1,9.572874420E1,2.266322252E2,4.603562984E0,3.554116610E0,-1.000000000E0
3.091200277E3,3.512500974E1,1.388565178E2,2.592322283E1,6.539184560E1,7.511171538E1,9.572862899E1,2.267071770E2,4.611994149E0,3.543169062E0,-1.000000000E0
3.092200280E3,3.512494289E1,1.388573379E2,2.535581063E1,6.482255282E1,7.503563483E1,9.579648979E1,2.267824915E2,4.576371086E0,3.589061815E0,-1.000000000E0
3.093200281E3,3.512488123E1,1.388581626E2,2.560061159E1,6.506547088E1,7.497273020E1,9.573758468E1,2.268572556E2,4.571804071E0,3.594877546E0,-1.000000000E0
3.094200280E3,3.512481366E1,1.388589805E2,2.583904520E1,6.530202774E1,7.488016246E1,9.573645360E1,2.269320343E2,4.568949020E0,3.598505508E0,-1.000000000E0
3.095200278E3,3.512474823E1,1.388597988E2,2.550593438E1,6.496704249E1,7.472490641E1,9.574421906E1,2.270061880E2,4.570889732E0,3.596040057E0,-1.000000000E0
3.096200274E3,3.512468429E1,1.388606104E2,2.566261216E1,6.512186273E1,7.450913813E1,9.574902078E1,2.270806836E2,4.565005521E0,3.603506851E0,-1.000000000E0
3.097200279E3,3.512461882E1,1.388614256E2,2.640488862E1,6.586227169E1,7.431131497E1,9.577214518E1,2.271536305E2,4.556448703E0,3.614320440E0,-1.000000000E0
3.098200282E3,3.512455287E1,1.388622236E2,2.663551913E1,6.609107140E1,7.403182773E1,9.577341375E1,2.272266282E2,4.558600620E0,3.611605934E0,-1.000000000E0
3.099200284E3,3.512449014E1,1.388630226E2,2.752664050E1,6.698036469E1,7.384590654E1,9.577820535E1,2.272997547E2,4.555832276E0,3.615097414E0,-1.000000000E0
3.100200281E3,3.512442449E1,1.388638227E2,2.807872291E1,6.753061254E1,7.373723550E1,9.582598533E1,2.273734941E2,4.548901242E0,3.623814913E0,-1.000000000E0
3.101200283E3,3.512436068E1,1.388646297E2,2.821916676E1,6.766920938E1,7.378184124E1,9.581225424E1,2.274465331E2,4.543323390E0,3.630805641E0,-1.000000000E0
3.102200282E3,3.512429512E1,1.388654288E2,2.847031718E1,6.791852760E1,7.366531357E1,9.583774724E1,2.275198341E2,4.547674161E0,3.625354708E0,-1.000000000E0
3.103200284E3,3.512422985E1,1.388662308E2,2.847666836E1,6.792304072E1,7.348090764E1,9.583686433E1,2.275924303E2,4.548044972E0,3.624889511E0,-1.000000000E0
3.104200284E3,3.512416206E1,1.388670247E2,2.858013778E1,6.802468611E1,7.313706236E1,9.587540931E1,2.276652140E2,4.556100667E0,3.614759154E0,-1.000000000E0
3.105200285E3,3.512409490E1,1.388678208E2,2.915583766E1,6.859855828E1,7.282685251E1,9.586107771E1,2.277367718E2,4.574888673E0,3.590951220E0,-1.000000000E0
3.106200286E3,3.512403655E1,1.388686043E2,2.963118227E1,6.907211528E1,7.230705110E1,9.571947814E1,2.278081489E2,4.600124495E0,3.558565956E0,-1.000000000E0
3.107200286E3,3.512396912E1,1.388693848E2,3.017245346E1,6.961159241E1,7.191033301E1,9.574622794E1,2.278796387E2,4.629952793E0,3.519669611E0,-1.000000000E0
3.108200287E3,3.512390250E1,1.388701666E2,3.050903666E1,6.994637987E1,7.156263189E1,9.580209837E1,2.279510918E2,4.616387065E0,3.537443639E0,-1.000000000E0
3.109200286E3,3.512384242E1,1.388709488E2,3.087758358E1,7.031313984E1,7.125688948E1,9.573155567E1,2.280218617E2,4.597615648E0,3.561806759E0,-1.000000000E0
3.110200288E3,3.512378118E1,1.388717234E2,3.076049538E1,7.019427976E1,7.086257338E1,9.569029525E1,2.280919146E2,4.606803911E0,3.549914753E0,-1.000000000E0
3.111200288E3,3.512371759E1,1.388724897E2,3.048784458E1,6.991987157E1,7.047725501E1,9.573220921E1,2.281619412E2,4.615065681E0,3.539167387E0,-1.000000000E0
3.112200289E3,3.512365389E1,1.388732557E2,3.062565533E1,7.005592551E1,7.013054062E1,9.574460862E1,2.282312811E2,4.604533270E0,3.552859467E0,-1.000000000E0
3.113200289E3,3.512358665E1,1.388740137E2,3.091671970E1,7.034524549E1,6.973795722E1,9.582701695E1,2.282999035E2,4.591672381E0,3.569465195E0,-1.000000000E0
3.114200289E3,3.512352618E1,1.388747646E2,3.160941260E1,7.103621930E1,6.936818632E1,9.581527615E1,2.283684924E2,4.580364150E0,3.583964465E0,-1.000000000E0
3.115200290E3,3.512346143E1,1.388755146E2,3.223729512E1,7.166237855E1,6.898750134E1,9.586090982E1,2.284369201E2,4.566597675E0,3.601488956E0,-1.000000000E0
3.116200290E3,3.512340006E1,1.388762632E2,3.275066501E1,7.217403310E1,6.867225420E1,9.585426060E1,2.285054196E2,4.547158959E0,3.626000887E0,-1.000000000E0
3.117200291E3,3.512333119E1,1.388770117E2,3.306778274E1,7.248942509E1,6.837607671E1,9.586326609E1,2.285733002E2,4.524938092E0,3.653692968E0,-1.000000000E0
3.118200291E3,3.512326775E1,1.388777540E2,3.316163951E1,7.258157736E1,6.806640875E1,9.589017136E1,2.286403496E2,4.515453457E0,3.665408177E0,-1.000000000E0
3.119200291E3,3.512320358E1,1.388784870E2,3.286087393E1,7.227912649E1,6.770818490E1,9.585571458E1,2.287078546E2,4.513816460E0,3.667423892E0,-1.000000000E0
3.120200292E3,3.512313999E1,1.388792252E2,3.254996399E1,7.196652106E1,6.743130458E1,9.571540695E1,2.287749011E2,4.510331726E0,3.671708697E0,-1.000000000E0
3.121200292E3,3.512308466E1,1.388799593E2,3.306883334E1,7.248371582E1,6.717316988E1,9.536759697E1,2.288416366E2,4.506829382E0,3.676006794E0,-1.000000000E0
3.122200292E3,3.512303449E1,1.388806905E2,3.425272998E1,7.366595167E1,6.692322626E1,9.467985316E1,2.289079375E2,4.512217993E0,3.669390387E0,-1.000000000E0
3.123200292E3,3.512299520E1,1.388814179E2,3.493175683E1,7.434334177E1,6.665890312E1,9.374428168E1,2.289740004E2,4.518155039E0,3.662077563E0,-1.000000000E0
3.124200292E3,3.512296382E1,1.388821432E2,3.475968411E1,7.416964824E1,6.640853233E1,9.270525114E1,2.290391344E2,4.528879395E0,3.648806443E0,-1.000000000E0
3.125200293E3,3.512295003E1,1.388828592E2,3.537787168E1,7.478626093E1,6.603036007E1,9.138036721E1,2.291045212E2,4.532783099E0,3.643955873E0,-1.000000000E0
3.126200293E3,3.512295082E1,1.388835781E2,3.572138726E1,7.512821625E1,6.576918726E1,9.013941032E1,2.291700802E2,4.544658276E0,3.629134634E0,-1.000000000E0
3.127200294E3,3.512296134E1,1.388842989E2,3.650599590E1,7.591127482E1,6.553828550E1,8.888816882E1,2.292352367E2,4.557282178E0,3.613269459E0,-1.000000000E0
3.128200294E3,3.512298609E1,1.388850146E2,3.711187743E1,7.651563760E1,6.531048226E1,8.764904457E1,2.293001487E2,4.565952982E0,3.602306261E0,-1.000000000E0
3.129200293E3,3.512302242E1,1.388857270E2,3.742346835E1,7.682573392E1,6.513453354E1,8.644909334E1,2.293649779E2,4.570283713E0,3.596810228E0,-1.000000000E0
3.130200293E3,3.512307074E1,1.388864373E2,3.777840941E1,7.717920196E1,6.499766040E1,8.519929541E1,2.294296511E2,4.581731998E0,3.582215645E0,-1.000000000E0
3.131200294E3,3.512313336E1,1.388871443E2,3.851902098E1,7.791836844E1,6.486334634E1,8.393044888E1,2.294938522E2,4.601200798E0,3.557174195E0,-1.000000000E0
3.132200293E3,3.512320311E1,1.388878450E2,3.882726952E1,7.822519567E1,6.465770727E1,8.271051732E1,2.295578310E2,4.587757579E0,3.574495408E0,-1.000000000E0
3.133200293E3,3.512328690E1,1.388885410E2,3.897912182E1,7.837565716E1,6.444550123E1,8.149177668E1,2.296209182E2,4.575428730E0,3.590263079E0,-1.000000000E0
3.134200294E3,3.512338552E1,1.388892241E2,3.948225864E1,7.887745241E1,6.415572910E1,8.029459691E1,2.296844731E2,4.561332281E0,3.608155326E0,-1.000000000E0
3.135200294E3,3.512349121E1,1.388899109E2,3.984876579E1,7.924262015E1,6.395286405E1,7.932201577E1,2.297481941E2,4.565857129E0,3.602427752E0,-1.000000000E0
3.136200294E3,3.512360593E1,1.388905973E2,4.020208907E1,7.959461755E1,6.378593912E1,7.858556571E1,2.298116998E2,4.571070253E0,3.595810586E0,-1.000000000E0
3.137200295E3,3.512371648E1,1.388912824E2,4.055655152E1,7.994775100E1,6.359751613E1,7.820148625E1,2.298748596E2,4.550570826E0,3.621718127E0,-1.000000000E0
3.138200294E3,3.512383412E1,1.388919618E2,4.092002698E1,8.030991984E1,6.338819411E1,7.805779982E1,2.299377572E2,4.537236143E0,3.638409709E0,-1.000000000E0
3.139200294E3,3.512395438E1,1.388926375E2,4.150790094E1,8.089649870E1,6.316092463E1,7.797083250E1,2.300009919E2,4.537677636E0,3.637859083E0,-1.000000000E0
3.140200295E3,3.512407477E1,1.388933171E2,4.205002986E1,8.143732441E1,6.302345576E1,7.796219778E1,2.300641463E2,4.543228855E0,3.630923932E0,-1.000000000E0
3.141200294E3,3.512419359E1,1.388939961E2,4.264235409E1,8.202834410E1,6.296171626E1,7.799024026E1,2.301269389E2,4.550744267E0,3.621500193E0,-1.000000000E0
3.142200294E3,3.512430691E1,1.388946725E2,4.258460299E1,8.196928618E1,6.282389724E1,7.801555639E1,2.301896667E2,4.563870693E0,3.604944012E0,-1.000000000E0
3.143200294E3,3.512442606E1,1.388953467E2,4.259432497E1,8.197771446E1,6.270207801E1,7.801067561E1,2.302532579E2,4.577945916E0,3.587052861E0,-1.000000000E0
3.144200295E3,3.512454519E1,1.388960305E2,4.360976693E1,8.299184142E1,6.280877582E1,7.805215055E1,2.303159138E2,4.568222412E0,3.599427875E0,-1.000000000E0
3.145200295E3,3.512466302E1,1.388967042E2,4.385218769E1,8.323296729E1,6.271745750E1,7.805300967E1,2.303783956E2,4.584986210E0,3.578049536E0,-1.000000000E0
3.146200294E3,3.512478465E1,1.388973750E2,4.443363508E1,8.381313157E1,6.265172714E1,7.795845462E1,2.304407799E2,4.577286055E0,3.587894843E0,-1.000000000E0
3.147200295E3,3.512490786E1,1.388980442E2,4.406886086E1,8.344707970E1,6.257006047E1,7.766005889E1,2.305033390E2,4.566442114E0,3.601686196E0,-1.000000000E0
3.148200295E3,3.512502881E1,1.388987159E2,4.469957636E1,8.407650857E1,6.247537589E1,7.730778002E1,2.305655701E2,4.560184608E0,3.609605709E0,-1.000000000E0
3.149200294E3,3.512515344E1,1.388993830E2,4.554085700E1,8.491651792E1,6.231691961E1,7.700482540E1,2.306281340E2,4.560511465E0,3.609192736E0,-1.000000000E0
3.150200295E3,3.512528214E1,1.389000527E2,4.594109438E1,8.531548404E1,6.221976553E1,7.697526921E1,2.306897477E2,4.557818304E0,3.612593160E0,-1.000000000E0
3.151200294E3,3.512540467E1,1.389007134E2,4.639121210E1,8.576434106E1,6.199692589E1,7.721685259E1,2.307512882E2,4.569441922E0,3.597879591E0,-1.000000000E0
3.152200294E3,3.512552431E1,1.389013741E2,4.708113112E1,8.645299517E1,6.181512389E1,7.765756312E1,2.308131429E2,4.587281739E0,3.575106052E0,-1.000000000E0
3.153200295E3,3.512564440E1,1.389020382E2,4.799693648E1,8.736752870E1,6.173848087E1,7.794143945E1,2.308753424E2,4.585244733E0,3.577718236E0,-1.000000000E0
3.154200294E3,3.512576375E1,1.389027064E2,4.833877987E1,8.770809020E1,6.166710162E1,7.801823211E1,2.309377549E2,4.596309877E0,3.563491623E0,-1.000000000E0
3.155200295E3,3.512588383E1,1.389033767E2,4.852075261E1,8.788877717E1,6.184731827E1,7.793150222E1,2.309992428E2,4.581478639E0,3.582539674E0,-1.000000000E0
3.156200295E3,3.512599978E1,1.389040378E2,4.874113997E1,8.810789297E1,6.174790035E1,7.790622713E1,2.310607671E2,4.591132795E0,3.570159197E0,-1.000000000E0
3.157200295E3,3.512611459E1,1.389046996E2,4.879148983E1,8.815696797E1,6.169149828E1,7.791917371E1,2.311218333E2,4.612479281E0,3.542537496E0,-1.000000000E0
3.158200295E3,3.512622786E1,1.389053566E2,4.887492929E1,8.823914057E1,6.158619531E1,7.792865738E1,2.311835281E2,4.630695727E0,3.518692103E0,-1.000000000E0
3.159200295E3,3.512634405E1,1.389060199E2,4.886670312E1,8.822963784E1,6.153368432E1,7.794694728E1,2.312447113E2,4.656521396E0,3.484443359E0,-1.000000000E0
3.160200294E3,3.512645699E1,1.389066784E2,4.885596093E1,8.821762503E1,6.140129676E1,7.793104423E1,2.313057379E2,4.665943142E0,3.471816762E0,-1.000000000E0
3.161200293E3,3.512656927E1,1.389073352E2,4.898042207E1,8.834081794E1,6.128717954E1,7.795618029E1,2.313674551E2,4.663205565E0,3.475492900E0,-1.000000000E0
3.162200295E3,3.512668771E1,1.389079982E2,4.866213675E1,8.802125965E1,6.131720465E1,7.786333949E1,2.314279637E2,4.675856840E0,3.458453389E0,-1.000000000E0
3.163200295E3,3.512679665E1,1.389086501E2,4.867303058E1,8.803089105E1,6.116385225E1,7.803722649E1,2.314883223E2,4.655923325E0,3.485242462E0,-1.000000000E0
3.164200294E3,3.512691012E1,1.389092991E2,4.851738348E1,8.787399403E1,6.106941823E1,7.818776472E1,2.315487866E2,4.641775294E0,3.504063235E0,-1.000000000E0
3.165200295E3,3.512701591E1,1.389099512E2,4.846968885E1,8.782503163E1,6.094025525E1,7.864090810E1,2.316091593E2,4.657728736E0,3.482829317E0,-1.000000000E0
3.166200294E3,3.512711821E1,1.389106032E2,4.844632703E1,8.780039737E1,6.083140334E1,7.921522802E1,2.316702766E2,4.683699249E0,3.447825166E0,-1.000000000E0
3.167200295E3,3.512721359E1,1.389112650E2,4.845029404E1,8.780306048E1,6.081888461E1,7.981986997E1,2.317309431E2,4.713770344E0,3.406597449E0,-1.000000000E0
3.168200295E3,3.512731018E1,1.389119216E2,4.846569596E1,8.781717166E1,6.076001535E1,8.020750548E1,2.317917548E2,4.738922016E0,3.371521194E0,-1.000000000E0
3.169200294E3,3.512740296E1,1.389125805E2,4.876893245E1,8.811910656E1,6.075842804E1,8.040041685E1,2.318519831E2,4.776414643E0,3.318192308E0,-1.000000000E0
3.170200295E3,3.512749470E1,1.389132332E2,4.889652427E1,8.824540888E1,6.069922156E1,8.048008943E1,2.319124200E2,4.822155151E0,3.251362289E0,-1.000000000E0
3.171200295E3,3.512758364E1,1.389138888E2,4.838455292E1,8.773213766E1,6.065749135E1,8.049515139E1,2.319735774E2,4.861959993E0,3.191532869E0,-1.000000000E0
3.172200294E3,3.512767014E1,1.389145529E2,4.824668240E1,8.759294516E1,6.071112478E1,8.057869633E1,2.320347344E2,4.878981446E0,3.165450534E0,-1.000000000E0
3.173200295E3,3.512776307E1,1.389152158E2,4.795731680E1,8.730226947E1,6.081812431E1,8.049432079E1,2.320953270E2,4.887758382E0,3.151881189E0,-1.000000000E0
3.174200295E3,3.512784447E1,1.389158745E2,4.810068450E1,8.744431933E1,6.082046362E1,8.067555294E1,2.321556675E2,4.829484748E0,3.240465106E0,-1.000000000E0
3.175200294E3,3.512793153E1,1.389165295E2,4.772104404E1,8.706337745E1,6.080319079E1,8.086189997E1,2.322166291E2,4.817150933E0,3.258771843E0,-1.000000000E0
3.176200294E3,3.512801849E1,1.389171913E2,4.682328202E1,8.616429868E1,6.084893247E1,8.122422962E1,2.322774198E2,4.803976377E0,3.278162291E0,-1.000000000E0
3.177200294E3,3.512808861E1,1.389178542E2,4.621024653E1,8.554992008E1,6.092220131E1,8.208359770E1,2.323378961E2,4.817710972E0,3.257943834E0,-1.000000000E0
3.178200295E3,3.512814748E1,1.389185153E2,4.517696907E1,8.451528750E1,6.091928274E1,8.326931835E1,2.323993732E2,4.783892409E0,3.307402372E0,-1.000000000E0
3.179200294E3,3.512820125E1,1.389191881E2,4.447445551E1,8.381138606E1,6.106066958E1,8.457734901E1,2.324602883E2,4.751461149E0,3.353826767E0,-1.000000000E0
3.180200294E3,3.512824321E1,1.389198560E2,4.422383922E1,8.355937586E1,6.104885187E1,8.594664861E1,2.325224003E2,4.738762480E0,3.371745421E0,-1.000000000E0
3.181200293E3,3.512826945E1,1.389205382E2,4.308005976E1,8.241414890E1,6.133983460E1,8.728382584E1,2.325835249E2,4.716043781E0,3.403449439E0,-1.000000000E0
3.182200294E3,3.512828125E1,1.389212101E2,4.206512338E1,8.139776688E1,6.129225422E1,8.865595862E1,2.326445466E2,4.706148048E0,3.417119779E0,-1.000000000E0
3.183200295E3,3.512828171E1,1.389218811E2,4.146707096E1,8.079825488E1,6.121046118E1,8.997683085E1,2.327054744E2,4.702552862E0,3.422065693E0,-1.000000000E0
3.184200294E3,3.512825848E1,1.389225505E2,4.094522698E1,8.027492138E1,6.112856268E1,9.159104743E1,2.327672258E2,4.701137359E0,3.424010013E0,-1.000000000E0
3.185200295E3,3.512822403E1,1.389232282E2,4.060942006E1,7.993759094E1,6.109457805E1,9.316107429E1,2.328283407E2,4.689967410E0,3.439293929E0,-1.000000000E0
3.186200295E3,3.512818254E1,1.389238983E2,4.044232351E1,7.976897752E1,6.105393462E1,9.451334004E1,2.328893209E2,4.697992766E0,3.428323351E0,-1.000000000E0
3.187200293E3,3.512812746E1,1.389245654E2,4.027902390E1,7.960414831E1,6.100367511E1,9.588906743E1,2.329503343E2,4.713561909E0,3.406885845E0,-1.000000000E0
3.188200294E3,3.512805458E1,1.389252304E2,4.017121428E1,7.949478879E1,6.096468386E1,9.732624707E1,2.330107770E2,4.724377181E0,3.391872238E0,-1.000000000E0
3.189200294E3,3.512797154E1,1.389258872E2,3.982090165E1,7.914292969E1,6.082655318E1,9.870686925E1,2.330714477E2,4.750029945E0,3.355853476E0,-1.000000000E0
3.190200293E3,3.512788154E1,1.389265452E2,3.967487252E1,7.899534183E1,6.079359954E1,9.998920136E1,2.331318614E2,4.742712685E0,3.366186778E0,-1.000000000E0
3.191200294E3,3.512777146E1,1.389271957E2,3.954221992E1,7.886111852E1,6.071397686E1,1.014276392E2,2.331922072E2,4.779251215E0,3.314105438E0,-1.000000000E0
3.192200294E3,3.512764848E1,1.389278420E2,3.972476658E1,7.904208561E1,6.062499509E1,1.028452071E2,2.332529520E2,4.821248544E0,3.252706489E0,-1.000000000E0
3.193200294E3,3.512751394E1,1.389284894E2,3.991191139E1,7.922763234E1,6.056219165E1,1.042134736E2,2.333132829E2,4.793685030E0,3.293193111E0,-1.000000000E0
3.194200294E3,3.512736690E1,1.389291280E2,4.019041032E1,7.950453488E1,6.048647529E1,1.056358799E2,2.333738267E2,4.844575192E0,3.217860818E0,-1.000000000E0
3.195200294E3,3.512720237E1,1.389297626E2,4.005766707E1,7.937017939E1,6.046272490E1,1.070718378E2,2.334336971E2,4.895124940E0,3.140428133E0,-1.000000000E0
3.196200294E3,3.512703204E1,1.389303871E2,3.982371678E1,7.913463081E1,6.035173121E1,1.084029642E2,2.334939188E2,4.886697084E0,3.153526382E0,-1.000000000E0
